PARK_ID,Park_name,Address,City,Zip Code,Park District,Phone,Longitude,Latitude,parkurl,operhours,restroom,adacomply,camping,picnic,playground,basketball,tennis,volleyball,spraygroun,mtbcycle,golf,boating,fishing,swimming,discgolf,shelter,walking,dogpark,ampitheate,motorboat,horseback,garden,historical,skatepark,interpreti,tabletenni,recgym,fitness,rvcamp,sailing,pickleball,multipurps,rcflyarea,flwrgarden,indorpavil,aquaticctr,ballfield,batingcage,bicycleltr,bmxtrack,bocciball,confcenter,concesstnd,firepit,funbrella,gagaball,gazebo,opngrnspac,highropes,horseshoe,environedu,dockpier,playsixty,rockclimb,seniorctr,shadearbor,shuflboard,trlrunning,grnwyacces,handball,arts,multiuser,playswings,parking,picture,PARK_TYPE,Acres,Area,Length
MART,McDowell Arts Center,"123 E MCDOWELL ST, MATTHEWS, NC 28105",MATTHEWS,28105,South,7048479746,-80.7229761,35.1135975,https://www.matthewsnc.gov/pview.aspx?id=20727&catid=0,Website,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/705/attachments/1321?token=,,,,
LKWD,Lakewood Park,"3207 KALYNNE ST, CHARLOTTE, NC 28208",CHARLOTTE,28208,Central,9803141002,-80.8785092,35.2529892,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,
OAKH,Oak Hills Park,"4120 OAKDALE RD, CHARLOTTE, NC 28216",CHARLOTTE,28216,North,9803141001,-80.9091243,35.3280843,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,COMMUNITY PARK,151.1910514,6585856.116,14849.05713
HGRC,Hickory Grove Recreation Center,"6709 PENCE RD, CHARLOTTE, NC 28215",CHARLOTTE,28215,South,9803141003,-80.7178459,35.2263156,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/17/attachments/2038?token=,,,,
HEMS,Huntersville Elementary School,"200 GILEAD RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.8457606,35.4124228,https://www.huntersville.org/162/Parks-Recreation,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/297/attachments/1242?token=,,,,
TCES,Torrence Creek Elementary School,"14550 RANSON RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.8732021,35.4129908,https://www.huntersville.org/162/Parks-Recreation,Varies,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/299/attachments/1246?token=,,,,
CAPP,Capps Park,"17501 MCKEE RD, CHARLOTTE, NC 28278",CHARLOTTE,28278,South,9803141003,-81.0195364,35.0621174,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,COMMUNITY PARK,66.74787042,2907525.543,8726.104237
PILP,Pineville Lake Park,"909 LAKEVIEW DR, PINEVILLE, NC 28134",PINEVILLE,28134,South,7048892400,-80.8950014,35.0793587,http://www.pinevillenc.gov/Departments/ParksRecreaton/tabid/103/Default.aspx,Website,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/699/attachments/1307?token=,,,,
HARP,Harrisburg Road Park,"7701 HARRISBURG RD, CHARLOTTE, NC 28215",CHARLOTTE,28215,South,9803141003,-80.6863108,35.2198148,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/83/attachments/2042?token=,,,,
HOBP,Holbrook Park,"100 SHERWOOD DR, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.8454985,35.4129256,https://www.huntersville.org/162/Parks-Recreation,Daylight,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/296/attachments/1239?token=,,,,
ARCH,Archdale Park,"5400 CHERRYCREST LN, CHARLOTTE, NC 28217",CHARLOTTE,28217,South,9803141003,-80.8864025,35.1521242,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,NEIGHBORHOOD PARK,16.60959949,723511.4969,3491.950546
AUTN,Auten Nature Preserve,"5201 NECK RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.9333511,35.3775682,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NATURE PRESERVE,300.9179081,13107919.66,45924.67513
IRWN,Rays Splash Planet,"215 N SYCAMORE ST, CHARLOTTE, NC 28202",CHARLOTTE,28202,Central,9803144729,-80.8515092,35.2379126,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/87/attachments/1302?token=,,,,
TEDD,Teddington Park,"5517 FREEDOM DR, CHARLOTTE, NC 28214",CHARLOTTE,28214,North,9803141001,-80.9298028,35.2667094,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NEIGHBORHOOD PARK,17.44862401,760059.0796,4460.465476
BDHP,Beaver Dam Historic Park and House,"19600 DAVIDSON-CONCORD RD, DAVIDSON, NC 28036",DAVIDSON,28036,North,7044175884,-80.8177005,35.475574,https://www.ci.davidson.nc.us/130/Parks-Recreation,Website,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/719/attachments/1231?token=,,,,
DBLP,Double Oaks Park,"2603 DOUBLE OAKS RD, CHARLOTTE, NC 28206",CHARLOTTE,28206,Central,9803141002,-80.83827,35.2567471,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,NEIGHBORHOOD PARK,15.67944347,682993.7527,5384.388863
SCES,Steele Creek Park,"4000 GALLANT LN, CHARLOTTE, NC 28273",CHARLOTTE,28273,South,9803141003,-80.956789,35.1563158,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/156/attachments/2015?token=,,,,
KLBN,Kilborne Park,"2600 KILBORNE DR, CHARLOTTE, NC 28205",CHARLOTTE,28205,South,9803141003,-80.7709868,35.2205293,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/90/attachments/13?token=,COMMUNITY PARK,50.87431181,2216075.911,6557.727141
MOEP,Merry Oaks Park,"1806 MERRY OAKS RD, CHARLOTTE, NC 28205",CHARLOTTE,28205,Central,9803141002,-80.7856271,35.2196384,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NEIGHBORHOOD PARK,1.43640037,62569.41982,1682.500506
CTMY,C.T. Myers Golf Course,"7817 HARRISBURG RD, CHARLOTTE, NC 28215",CHARLOTTE,28215,South,9803141003,-80.6859526,35.2215429,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/250/attachments/2041?token=,GOLF COURSE,309.6624523,13488842.63,17588.97019
RRAP,River Run Athletic Park,"13130 ROBERT WALKER DR, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.819299,35.4777694,https://www.ci.davidson.nc.us/130/Parks-Recreation,Website,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/723/attachments/1217?token=,,,,
WHIT,White Park,"16500 DAVIDSON-CONCORD RD, DAVIDSON, NC 28078",DAVIDSON,28078,North,7048923349,-80.7815978,35.4456697,https://www.ci.davidson.nc.us/130/Parks-Recreation,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,COMMUNITY PARK,30.22066036,1316406.878,5628.945406
WING,Wingate Park,"2721 MAYFAIR AV, CHARLOTTE, NC 28208",CHARLOTTE,28208,Central,9803141002,-80.9082005,35.21444,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NEIGHBORHOOD PARK,2.79330576,121675.7992,1485.276659
CRAP,Carolina Raptor Center,"6000 SAMPLE RD, HUNTERSVILLE, NC 28216",HUNTERSVILLE,28216,North,9803141001,-80.9186313,35.3507081,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/44/attachments/16?token=,,,,
TUCC,Tuckaseegee Recreation Center,"4820 TUCKASEEGEE RD, CHARLOTTE, NC 28208",CHARLOTTE,28208,North,9803141001,-80.9073354,35.2484829,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/181/attachments/2010?token=,,,,
GATE,Iswa Nature Preserve,"9909 WILKINSON BV, CHARLOTTE, NC 28214",CHARLOTTE,28214,South,9803141003,-81.0057441,35.2448382,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/68/attachments/2012?token=,NATURE PRESERVE,138.0184701,6012059.439,12233.23218
MCCP,McAlpine Creek Park,"8711 MONROE RD, CHARLOTTE, NC 28212",CHARLOTTE,28212,South,9803141003,-80.7456779,35.1509005,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/107/attachments/3216?token=,REGIONAL PARK,109.3876367,4764906.553,11289.61989
UNIV,University Meadows Park,"1705 PAVILION BV, CHARLOTTE, NC 28262",CHARLOTTE,28262,North,9803141001,-80.7127976,35.3137742,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NEIGHBORHOOD PARK,6.11961431,266569.5387,2233.512238
MTHC,Methodist Home Recreation Center,"3200 SHAMROCK DR, CHARLOTTE, NC 28205",CHARLOTTE,28205,South,9803141123,-80.7730928,35.2351071,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/119/attachments/3261?token=,,,,
HACP,Harrisburg Road Sportsplex,"8045 HARRISBURG RD, CHARLOTTE, NC 28215",CHARLOTTE,28215,South,9803141003,-80.6843128,35.2242775,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/249/attachments/2040?token=,REGIONAL PARK,106.2041754,4626234.553,10417.25328
STVC,Stevens Creek Nature Center,"15700 THOMPSON RD, MINT HILL, NC 28227",MINT HILL,28227,South,9803142526,-80.6435229,35.1444413,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,
NCPK,North Charlotte Park,"3400 SPENCER ST, CHARLOTTE, NC 28205",CHARLOTTE,28205,Central,9803141002,-80.7978827,35.2460299,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,NEIGHBORHOOD PARK,3.04671551,132714.3756,1531.208336
FERL,Ferrelltown Park & Preserve,"11355 ASBURY CHAPEL RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.8080231,35.3826955,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NATURE PRESERVE,42.19950026,1838202.845,6789.237789
REDD,Reddman Road Park,"6350 REDDMAN RD, CHARLOTTE, NC 28212",CHARLOTTE,28212,South,9803141003,-80.749838,35.1959638,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,COMMUNITY PARK,38.77058367,1688839.553,6975.142954
SHRM,Sherman Branch Nature Preserve,"12501 ROCKY RIVER CHURCH RD, MINT HILL, NC 28215",MINT HILL,28215,North,9803141001,-80.6321152,35.2375702,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/163/attachments/2032?token=,NATURE PRESERVE,209.5278609,9126997.522,12600.39673
CLAP,Dorothy D. Waddy Pavilion,"3132 MANCHESTER DR, CHARLOTTE, NC 28217",CHARLOTTE,28217,Central,9803141002,-80.8835835,35.2056946,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,,,,,
EPDO,Monroe Road Park,"5715 MONROE RD, CHARLOTTE, NC 28212",CHARLOTTE,28212,South,9803141003,-80.7665151,35.1870219,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,
HAPK,Huntersville Athletic Park,"11836 VERHOEFF DR, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.8451783,35.3909758,https://www.huntersville.org/162/Parks-Recreation,Daylight,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/200/attachments/1240?token=,COMMUNITY PARK,37.20501456,1620644.207,5412.047938
THRD,James Dennis Rash Park,"1001 W 4TH ST EXT, CHARLOTTE, NC 28202",CHARLOTTE,28202,Central,9803141002,-80.8550342,35.2329358,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/176/attachments/1303?token=,NEIGHBORHOOD PARK,0.559811,24385.26475,828.5834253
THMP,Thompson Park,"1125 E 3RD ST, CHARLOTTE, NC 28204",CHARLOTTE,28204,Central,9803141002,-80.8342822,35.2162501,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/175/attachments/3249?token=,NEIGHBORHOOD PARK,3.32889263,145006.0014,1512.846033
NINT,Ninth Street Park,"417 W 9TH ST, CHARLOTTE, NC 28202",CHARLOTTE,28202,Central,9803141002,-80.8412354,35.2340795,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/126/attachments/1298?token=,NEIGHBORHOOD PARK,0.25527066,11119.55417,423.379667
INPP,Independence Pointe Park,"9902 INDEPENDENCE POINTE PY, MATTHEWS, NC 28105",MATTHEWS,28105,South,7043217275,-80.7136236,35.1322774,https://www.matthewsnc.gov/pview.aspx?id=20727&catid=0,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NEIGHBORHOOD PARK,11.42367797,497613.361,5320.910134
RHMG,Robert Heywood Morrison Garden,"1445 HARDING PL, CHARLOTTE, NC 28204",CHARLOTTE,28204,Central,9803141002,-80.8371827,35.2062819,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/226/attachments/3264?token=,,,,
SIXP,Sixteenth Street Park,"620 E 16TH ST, CHARLOTTE, NC 28206",CHARLOTTE,28206,Central,9803141002,-80.8234188,35.2323124,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NEIGHBORHOOD PARK,1.63019399,71011.06152,1070.329397
BAUC,Baucom Park,"601 SADIE DR, MATTHEWS, NC 28105",MATTHEWS,28105,South,7043217275,-80.717748,35.1111748,https://www.matthewsnc.gov/pview.aspx?id=20727&catid=0,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/301/attachments/804?token=,,,,
